"country","iso2c","iso3c","year","poblacion_total","crecimiento_poblacion","tasa_natalidad","tasa_mortalidad","migracion_neta","tasa_fecundidad","esperanza_vida","mortalidad_niniez","poblacion_0_14","poblacion_15_64","poblacion_65_mas","dependencia_total","dependencia_joven","dependencia_mayores"
"Chad","TD","TCD",2012,13210998,3.51265481153462,48.177,14.55,9514,6.905,50.765,139.3,48.6981869197164,49.159389775095,2.1424233051886,103.419922191978,99.0618137405408,4.35810845143681
"Chad","TD","TCD",2013,13691079,3.5694788341769,47.429,14.231,51887,6.839,51.051,135.8,48.6137670882709,49.2853284505433,2.10090446118584,102.900131941391,98.637400960595,4.26273098079596
"Chad","TD","TCD",2014,14188678,3.56998697827762,47.052,14.071,20842,6.781,51.141,132.3,48.507822627738,49.4190350426222,2.07314232963979,102.351171749544,98.1561509363785,4.19502081316526
"Chad","TD","TCD",2015,14647621,3.18336105662872,46.51,13.876,-48918,6.706,51.32,128.7,48.5266754239477,49.4139321327334,2.05939244331895,102.372075248765,98.2044403082302,4.1676349405344
"Chad","TD","TCD",2016,15114655,3.13868697646131,45.533,13.548,21540,6.623,51.603,125,48.5126785890912,49.4357231441935,2.05159826671532,102.2828708469,98.132838974743,4.15003187215698
"Chad","TD","TCD",2017,15622759,3.30639583736028,44.917,13.277,16916,6.537,51.875,121.4,48.3988071505168,49.5536991897526,2.04749365973065,101.801281508928,97.6694130647775,4.13186844415051
"Chad","TD","TCD",2018,16156531,3.35956028710956,44.401,12.857,46661,6.464,52.447,117.6,48.2481371851463,49.7052074391838,2.04665537566992,101.186169914043,97.0685762536646,4.11759366037837
"Chad","TD","TCD",2019,16685223,3.21991132048391,44.316,12.519,-29451,6.412,52.993,114,48.1220928242913,49.8294508859726,2.04845628973613,100.684531380519,96.5736024887676,4.11092889175148
"Chad","TD","TCD",2020,17224679,3.18197036099619,43.75,12.328,36605,6.346,53.082,110.6,47.9659011352258,49.9863654933715,2.04773337140274,100.054552902552,95.9579748689633,4.09657803358912
"Chad","TD","TCD",2021,17828273,3.44423869357111,43.284,12.162,74509,6.255,53.136,107.3,47.6821746087752,50.2705463880168,2.04727900320802,98.923632922988,94.8511163899727,4.07251653301526
"Chad","TD","TCD",2022,18455316,3.45668911084691,43.35,11.486,36670,6.215,54.528,103.9,47.403703285376,50.5407859323781,2.05551078224591,97.8599966421734,93.7929631876281,4.0670334545453
"Chad","TD","TCD",2023,19319064,4.57399213394625,42.396,11.032,496830,6.12,55.069,100.6,46.737173705724,51.1880518642104,2.07477443006556,95.3580792822124,91.3048398061978,4.05323947601454
"Chad","TD","TCD",2024,20299123,4.94853027382671,43.264,11.08,204040,6.028,55.238,97.3,46.0646280137324,51.8348354261413,2.10053656012627,92.9204543197374,88.868084892849,4.0523694268884
"Chad","TD","TCD",2025,21003705,3.41211675890953,NA,NA,-123104,NA,NA,NA,45.961619628537,51.9194327857871,2.11894758567596,92.6061106803711,88.524883757504,4.08122692286707
"China","CN","CHN",1960,667070000,NA,20.86,25.43,-16927,4.451,33.419,NA,40.3338468531426,55.7001867504027,3.96596639645466,79.5326115914395,72.4124085560344,7.1202030354051
"China","CN","CHN",1961,660330000,-1.01552778731319,18.02,14.24,-25578,3.863,40.158,NA,39.9539294578921,56.1639992867903,3.88207125531757,78.0499986658316,71.1379708694854,6.91202779634624
"China","CN","CHN",1962,665770000,0.820455548748518,37.01,10.02,-31305,6.085,50.959,NA,39.96053727523,56.2156469787463,3.82381574602371,77.8864165852673,71.0843678025046,6.80204878276269
"China","CN","CHN",1963,682335000,2.45764740395145,43.37,10.04,-31383,7.513,51.67,NA,40.5946524824291,55.6499849944704,3.7553625231005,79.6945678232205,72.9463853334302,6.74818248979032
"China","CN","CHN",1964,698355000,2.32068298706855,39.14,11.5,-1250441,6.672,52.343,NA,41.2024769953144,55.1107011451,3.68682185958559,81.4529627050094,74.7631151585224,6.68984754648705
"China","CN","CHN",1965,715185000,2.38136810251949,37.88,9.5,-130900,6.605,53.001,NA,41.4581942054611,54.8966382515764,3.64516754296246,82.1605167753666,75.5204608578429,6.64005591752369
"China","CN","CHN",1966,735400000,2.78733183821693,35.05,8.83,4165,6.307,53.662,NA,41.5128067512913,54.8549915893098,3.63220165939888,82.2988157309689,75.6773551217222,6.62146060924671
"China","CN","CHN",1967,754550000,2.5706976197388,33.96,8.43,1246654,5.806,54.401,NA,41.2763374402652,55.0821243529982,3.6415382067367,81.5471012567667,74.9359940903441,6.61110716642259
"China","CN","CHN",1968,774510000,2.61090262648529,35.59,8.21,-37290,6.508,55.191,NA,41.0390674325238,55.2999523632204,3.66098020425575,80.8319821949876,74.211759072496,6.62022312249159
"China","CN","CHN",1969,796025000,2.74000210569558,34.11,8.03,-72836,6.175,55.988,118,40.9550056759894,55.3622561768905,3.68273814712012,80.6284765918746,73.9764028560187,6.65207373585594
"China","CN","CHN",1970,818315000,2.76167556645304,33.43,7.6,-126510,6.085,56.824,112.1,40.7931079900409,55.4990792417788,3.70781276818038,80.1831695798608,73.5023150239425,6.68085455591828
"China","CN","CHN",1971,841105000,2.74691554961857,30.65,7.32,-180153,5.523,57.731,106.3,40.6544834635117,55.6064932951812,3.73902324130711,79.8351128568737,73.1110362758792,6.72407658099456
"China","CN","CHN",1972,862030000,2.45735692952286,29.77,7.61,-215650,5.112,58.579,100.8,40.397973913916,55.8283546461459,3.77367143993813,79.1204499176226,72.3610326459014,6.75941727172121
"China","CN","CHN",1973,881940000,2.28339536396383,27.93,7.04,-214997,4.726,59.496,95.2,40.149720951356,56.032293132207,3.81798591643702,78.4685123883968,71.6546097183979,6.81390266999895
"China","CN","CHN",1974,900350000,2.06595501335632,24.82,7.34,-175239,4.17,60.241,89.7,40.1628142125321,55.9559697232451,3.88121606422282,78.7119418618483,71.7757452327178,6.93619662913053
"China","CN","CHN",1975,916395000,1.76639178162482,23.01,7.32,-115173,3.571,60.952,84.3,40.2451251649526,55.8032595195534,3.95161531549395,79.2010016538051,72.1196674602605,7.08133419354455
"China","CN","CHN",1976,930685000,1.54733797287665,19.91,7.25,-55109,3.235,61.225,79.1,40.2859353746285,55.6974399578865,4.01662466748493,79.5414656212417,72.3299588800205,7.21150674122128
"China","CN","CHN",1977,943455000,1.36277947570678,18.93,6.87,-15323,2.844,62.458,74.2,39.8224798117753,56.0910950752638,4.08642511296089,78.2814185991869,70.9960819471578,7.28533665202906
"China","CN","CHN",1978,956165000,1.33818233834084,18.25,6.25,-9916,2.716,63.102,69.8,38.5657283291251,57.2553026214266,4.17896904944826,74.6563119459405,67.357478794373,7.29883315156746
"China","CN","CHN",1979,969005000,1.33392795351687,17.82,6.21,-13704,2.745,63.704,65.9,37.2229352504168,58.4878751053275,4.2891896442557,70.9756079339853,63.6421398840958,7.33346804988949
"China","CN","CHN",1980,981235000,1.25422105193987,18.21,6.34,-20129,2.739,64.243,62.6,36.0968962089031,59.5078014703744,4.3953023207225,68.0451933856483,60.6590990616357,7.38609432401262
"China","CN","CHN",1981,993885000,1.28095234429252,20.91,6.36,-28016,2.792,64.778,59.9,35.0710882024305,60.4380661313917,4.49084566617775,65.4586361367242,58.0281442212577,7.43049191546648
"China","CN","CHN",1982,1008630000,1.47267476016581,22.28,6.6,-36181,2.972,65.249,57.7,34.2584219136506,61.1638835217888,4.57769456456058,63.4951777116542,56.0108677974164,7.48430991423781
"China","CN","CHN",1983,1023310000,1.4449496950092,20.19,6.9,-43756,2.559,65.728,56.1,33.3324698795787,62.0070416138046,4.66048850661668,61.2720062469227,53.7559429288202,7.51606331810249
"China","CN","CHN",1984,1036825000,1.31206876113779,19.9,6.82,-51961,2.607,66.148,54.9,32.2360841303467,63.0151365727637,4.7487792968895,58.6920308415301,51.156096526692,7.53593431483804
"China","CN","CHN",1985,1051040000,1.36169911825369,21.04,6.78,-60929,2.633,66.532,54.2,31.2423862227954,63.9107997127674,4.84681406443726,56.4680781561921,48.884361269709,7.58371688648312
"China","CN","CHN",1986,1066790000,1.48739892914903,22.43,6.86,-79190,2.721,66.887,53.9,30.4131987594034,64.6425548251578,4.94424641543884,54.6968559879318,47.0482622795685,7.64859370836334
"China","CN","CHN",1987,1084035000,1.6036050865576,23.33,6.72,-169170,2.76,67.263,53.8,29.818722434381,65.1501730889257,5.0311044766934,53.4915338467236,45.7692144746242,7.72231937209932
"China","CN","CHN",1988,1101630000,1.61007108578698,22.37,6.64,-282194,2.539,67.607,53.9,29.3257661969808,65.5518424678098,5.12239133520937,52.5510134574385,44.7367535160784,7.81425994136013
"China","CN","CHN",1989,1118650000,1.53316999599862,21.58,6.54,-313476,2.52,67.93,53.8,28.9477974855335,65.8196987219849,5.23250379248157,51.9302002251661,43.9804466993709,7.94975352579518
"China","CN","CHN",1990,1135185000,1.46730321087928,21.06,6.67,-11187,2.514,68.155,53.6,28.7978623975995,65.8569801882713,5.34515741412924,51.8441927552078,43.7278816538546,8.11631110135323
"China","CN","CHN",1991,1150780000,1.36443400840349,19.68,6.7,-544650,1.934,68.61,53,28.6494339479896,65.8978621286935,5.45270392331688,51.7499911893015,43.4755134936161,8.27447769568534
"China","CN","CHN",1992,1164970000,1.2255362283362,18.27,6.64,-142985,1.776,69.059,52.1,28.4018884162175,66.0214936364516,5.57661794733089,51.465824931156,43.0191545598562,8.44667037129978
"China","CN","CHN",1993,1178440000,1.14961943083465,18.09,6.64,-373316,1.691,69.492,50.8,28.152313993074,66.1211561522476,5.72652985467844,51.2375248148208,42.5768628586572,8.66066195616354
"China","CN","CHN",1994,1191835000,1.13026063215591,17.7,6.49,-723641,1.628,69.835,49.2,27.8347939698598,66.279873047455,5.88533298268521,50.8753644114418,41.9958468718254,8.87951753961636
"China","CN","CHN",1995,1204855000,1.08650915088974,17.12,6.57,-365986,1.588,70.363,47.4,27.4339785539649,66.5129477763825,6.05307366965255,50.3466668288526,41.2460722961979,9.1005945326547
"China","CN","CHN",1996,1217550000,1.04814151412165,16.98,6.56,-250750,1.554,70.823,45.5,26.9510564783956,66.8238954729028,6.22504804870163,49.647067613935,40.3314656921257,9.31560192180929
"China","CN","CHN",1997,1230075000,1.02345002419879,16.57,6.51,-279251,1.527,71.227,43.5,26.3384934865934,67.2604374804175,6.4010690329891,48.6758097133644,39.1589684870811,9.51684122628328
"China","CN","CHN",1998,1241935000,0.959550406298151,15.64,6.5,-40472,1.522,71.601,41.4,25.7349978011082,67.6620557036552,6.60294649523664,47.7933222416058,38.0346082054349,9.75871403617088
"China","CN","CHN",1999,1252735000,0.865851392993279,14.64,6.46,-96102,1.53,71.952,39.1,25.1730829357413,68.0124027928449,6.8145142714138,47.0320057938311,37.012488817482,10.0195169763491
"China","CN","CHN",2000,1262645000,0.787956592953992,14.03,6.45,-62622,1.628,72.288,36.6,24.5440964322175,68.43842782702,7.01747574076251,46.1167405203608,35.8630336510379,10.2537068693229
"China","CN","CHN",2001,1271850000,0.726380637838525,13.38,6.43,-176419,1.563,72.675,34.1,23.8063676412849,68.9801155359775,7.21351682273765,44.9693136545846,34.5119277932475,10.4573858613371
"China","CN","CHN",2002,1280400000,0.669999567758626,12.86,6.41,-761291,1.566,73.034,31.4,22.9283090660666,69.67006217559,7.40162875834336,43.533674132168,32.9098443873013,10.6238297448667
"China","CN","CHN",2003,1288400000,0.622860936133583,12.41,6.4,-613223,1.57,73.385,28.8,22.0429286861472,70.3774446816481,7.57962663220469,42.0909788399502,31.3210131139287,10.7699657260215
"China","CN","CHN",2004,1296075000,0.593932815112141,12.29,6.42,-770977,1.605,73.727,26.3,21.1864300865381,71.0763188122428,7.73725110121901,40.6938368166364,29.8080014010037,10.8858354156327
"China","CN","CHN",2005,1303720000,0.588124989556992,12.4,6.51,-103701,1.624,74.085,24,20.2944682438603,71.815903350805,7.88962840533466,39.2449238610193,28.2590168343057,10.9859070267137
"China","CN","CHN",2006,1311020000,0.558374367373002,12.09,6.81,-759559,1.644,74.404,21.9,19.5921793755655,72.353957155972,8.05386346846253,38.2094413932748,27.078241666515,11.1311997267598
"China","CN","CHN",2007,1317885000,0.522271866392275,12.1,6.93,-1042019,1.666,74.789,20.1,19.1700513968524,72.6173623452205,8.21258625792709,37.7081137948543,26.3987162076362,11.3093975872181
"China","CN","CHN",2008,1324655000,0.51238693163744,12.14,7.06,-764370,1.701,74.833,18.5,18.8667349652856,72.7779121303034,8.35535290441098,37.4043264852973,25.9237101031735,11.4806163821237
"China","CN","CHN",2009,1331260000,0.497381400884935,11.95,7.08,-177135,1.714,75.317,17.1,18.6456512442356,72.856169869084,8.49817888668038,37.2567349884096,25.5924121405257,11.6643228478839
"China","CN","CHN",2010,1337705000,0.482959688678361,11.9,7.11,-184144,1.687,75.668,15.7,18.4740498241207,72.8644787380355,8.66147143784386,37.2410832935716,25.3539861052771,11.8870971882945
"China","CN","CHN",2011,1345035000,0.546457594880274,13.27,7.14,-416189,1.668,75.889,14.6,18.3420127268756,72.7988185445213,8.85916872860311,37.3648666288389,25.1954813314775,12.1693852973614
"China","CN","CHN",2012,1354190000,0.678345458846803,14.57,7.13,-58864,1.798,76.2,13.5,18.2973601933028,72.6134379386083,9.08920186808881,37.7155563230657,25.1983113824705,12.5172449405952
"China","CN","CHN",2013,1363240000,0.666072977690069,13.03,7.13,-188951,1.714,76.452,12.5,18.3054006638332,72.3383307205597,9.3562686156071,38.2392971679035,25.3052572204742,12.9340399474292
"China","CN","CHN",2014,1371860000,0.630326389541893,13.83,7.12,-371108,1.769,76.714,11.6,18.3286355819234,72.0051656801854,9.6661987378912,38.8789249288739,25.4546120407726,13.4243128881013
"China","CN","CHN",2015,1379860000,0.581456146657648,11.99,7.07,-646941,1.67,76.975,10.7,18.3181445490203,71.6284345359877,10.053420914992,39.6093613191235,25.5738445725498,14.0355167465737
"China","CN","CHN",2016,1387790000,0.573050906069647,13.57,7.04,-153056,1.772,77.214,10,18.3047480302718,71.2044525051679,10.4907994645602,40.4406557797685,25.7073082039891,14.7333475757794
"China","CN","CHN",2017,1396215000,0.605245013482969,12.64,7.06,-94625,1.795,77.235,9.3,18.3531272310458,70.6659121055216,10.9809606634325,41.5109449386089,25.9716837330442,15.5392612055647
"China","CN","CHN",2018,1402760000,0.467672053461959,10.86,7.08,-198206,1.539,77.709,8.6,18.3284745596771,70.1553162360731,11.5162092042497,42.5408726929072,26.1255676157591,16.4153050771481
"China","CN","CHN",2019,1407745000,0.354740890170827,10.41,7.09,-656091,1.496,77.94,8,18.1974813802408,69.74115264804,12.0613659717192,43.3873633674887,26.0928887428495,17.2944746246392
"China","CN","CHN",2020,1411100000,0.238040870229883,8.52,7.07,-91577,1.236,78.019,7.5,17.9548374596279,69.3999249325134,12.6452376078587,44.0923748389161,25.871551653934,18.2208231849821
"China","CN","CHN",2021,1412360000,0.0892522000412526,7.52,7.18,-379749,1.117,78.117,7,17.5818540220458,69.2124049434275,13.2057410345267,44.4827701882176,25.402749711839,19.0800204763786
"China","CN","CHN",2022,1412175000,-0.0130995013525784,6.77,7.37,-293846,1.034,78.202,6.6,17.1217997582731,69.0962698960779,13.781930345649,44.7256128180315,24.7796296526525,19.945983165379
"China","CN","CHN",2023,1410710000,-0.103794531589067,6.39,7.87,-567724,0.999,77.953,6.1,16.5896107225921,69.0943118083391,14.3160774690688,44.7297141014082,24.0100961427947,20.7196179586136
"China","CN","CHN",2024,1408975000,-0.123063407363995,6.77,7.76,-318992,1.013,78.017,5.7,16.0078123326803,69.3269188307508,14.665268836569,44.2441142865473,23.090327118542,21.1537871680053
"China","CN","CHN",2025,1406585000,-0.169770885652674,NA,NA,-268126,NA,NA,NA,15.4072909264023,69.6812776464024,14.9114314271952,43.5105718441117,22.1110913062959,21.3994805378158
"Germany","DE","DEU",1960,72814900,NA,17.3,12,212666,2.37,69.0640731707317,NA,21.284152360226,67.2403638536341,11.4754837861399,48.7201937280535,31.6538320987045,17.0663616293489
"Germany","DE","DEU",1961,73377632,0.769854344284138,17.9,11.6,27534,2.45,69.6448780487805,NA,21.7070935023809,66.6082636931087,11.6846428045104,50.1315207248644,32.5891891954931,17.5423315293713
"Germany","DE","DEU",1962,74025784,0.879431691508147,17.8,11.9,276505,2.44,69.7992195121951,NA,22.0333376204439,66.0635580065317,11.9031043730244,51.369382018882,33.3517271682128,18.0176548506692
"Germany","DE","DEU",1963,74714353,0.925875063469895,18.1,12,205976,2.51,69.9140731707317,NA,22.3389513478267,65.5777949478025,12.0832537043708,52.4906418428842,34.0648103596159,18.4258314832683
"Germany","DE","DEU",1964,75318337,0.805140883333687,18,11.6,69825,2.54,70.4355609756098,NA,22.6125394409779,65.0942052409339,12.2932553180881,53.6235051436965,34.7381763838705,18.8853287598261
"Germany","DE","DEU",1965,75963695,0.85319043680184,17.4,12,338258,2.5,70.4103658536585,NA,22.7973287177832,64.6956043945629,12.507066887654,54.5700053710261,35.2378317039973,19.3321736670288
"Germany","DE","DEU",1966,76600311,0.834560800634988,17.2,11.9,134107,2.53,70.5215853658537,NA,22.9559415536387,64.2998160408519,12.7442424055095,55.5214404621575,35.7014117411592,19.8200287209983
"Germany","DE","DEU",1967,76951336,0.457208526697556,16.5,11.9,-174155,2.48,70.7317317073171,NA,23.1404871492096,63.8139745764078,13.0455382743826,56.7054875455818,36.2624131704776,20.4430743751042
"Germany","DE","DEU",1968,77294314,0.444717326246995,15.7,12.6,293307,2.38,70.3784634146342,27.1,23.2647309157936,63.442393393415,13.2928756907914,57.6233085779918,36.6706382641334,20.9526703138584
"Germany","DE","DEU",1969,77909682,0.792983738181533,14.7,12.7,584017,2.21,70.2288048780488,26.4,23.2532115789434,63.2987728673812,13.4480155536755,57.9809445936403,36.7356429034522,21.2453016901881
"Germany","DE","DEU",1970,78169289,0.332661392813347,13.4,12.5,-273498,2.03,70.4471951219512,25.6,23.1590144645613,63.1781589954441,13.6628265399946,58.2825472637767,36.6566781243188,21.6258691394579
"Germany","DE","DEU",1971,78312842,0.183475313574861,12.9,12.3,450328,1.92,70.676756097561,24.9,23.0175790244571,63.0842158473901,13.8982051281528,58.5182568312291,36.4870649058412,22.0311919253879
"Germany","DE","DEU",1972,78688452,0.478481045657976,11.5,12.3,336015,1.71,70.9067073170732,24,22.7697301287221,63.1261902284617,14.1040796428162,58.412854365897,36.0701791004381,22.342675265459
"Germany","DE","DEU",1973,78936666,0.314942451198579,10.3,12.2,386881,1.54,71.1128048780488,23.1,22.3931058315944,63.2843827624819,14.3225114059237,58.0168682024003,35.3848842134241,22.6319839889762
"Germany","DE","DEU",1974,78967433,0.0389692231983959,10.2,12.1,-15126,1.51,71.4189268292683,22,21.9584155374606,63.4696148829269,14.5719695796125,57.5557050446958,34.5967362622502,22.9589687824457
"Germany","DE","DEU",1975,78673554,-0.372846359360899,9.9,12.6,-207740,1.45,71.259243902439,20.8,21.478905233059,63.682814250971,14.83828051597,57.028237040172,33.727946009157,23.300291031015
"Germany","DE","DEU",1976,78336950,-0.428766874960255,10.2,12.3,-79761,1.45,71.7122195121951,19.6,20.9184789720805,64.0184296449011,15.0630913830184,56.2050173992726,32.6757133113533,23.5293040879193
"Germany","DE","DEU",1977,78159814,-0.226376662518719,10.3,11.9,33881,1.4,72.3073170731707,18.3,20.3162568678444,64.3960101378824,15.2877329942733,55.2891251539136,31.5489379855702,23.7401871683434
"Germany","DE","DEU",1978,78091820,-0.0870314153537852,10.4,12.2,117167,1.38,72.2904146341464,17.1,19.6909981576671,64.8128253189438,15.4961765233891,54.2904498926818,30.3813299669071,23.9091199257748
"Germany","DE","DEU",1979,78126350,0.0442074062989572,10.5,12.1,237705,1.38,72.6301707317073,16,19.0533581957627,65.3142833612383,15.632358442999,53.1058661393606,29.1718084852245,23.9340576541361
"Germany","DE","DEU",1980,78288576,0.207430406185115,11.1,12.2,324203,1.44,72.8003170731707,15,18.4593516917974,65.9440716462125,15.5965766619901,51.6436551453294,27.9924360807664,23.651219064563
"Germany","DE","DEU",1981,78407907,0.152308489359723,11,12.2,130713,1.43,73.0402195121951,14.1,17.9133162536629,66.7535619755446,15.3331217707925,49.8047394700706,26.8349960778616,22.969743392209
"Germany","DE","DEU",1982,78333366,-0.0951134365477742,11,12,-58121,1.41,73.3331463414634,13.2,17.3823016804755,67.6420780607752,14.9756202587493,47.8369708164468,25.6974682727996,22.1395025436473
"Germany","DE","DEU",1983,78128282,-0.262152572305171,10.6,12,-81349,1.33,73.6221463414634,12.5,16.867101506468,68.5085830960339,14.6243153974981,45.9671116703225,24.6204215823911,21.3466900879314
"Germany","DE","DEU",1984,77858685,-0.345666402296961,10.4,11.8,-150771,1.29,74.0722926829268,11.8,16.3848162467496,69.1681141840731,14.4470695691773,44.575286113868,23.6883944006193,20.8868917132487
"Germany","DE","DEU",1985,77684873,-0.223489901582361,10.5,12,103556,1.37,74.1890975609756,11.1,16.0108506145324,69.457558146942,14.5315912385255,43.972812121187,23.0512719370557,20.9215401841313
"Germany","DE","DEU",1986,77720436,0.0457680639736539,10.9,11.9,212822,1.43,74.3968292682927,10.6,15.7755856578235,69.5237979740659,14.7006163681106,43.835640091565,22.6909146927486,21.1447253988164
"Germany","DE","DEU",1987,77839920,0.15361757528619,11.2,11.6,174272,1.43,74.8070243902439,10.1,15.6363753659192,69.5187649037966,14.8448597302842,43.8460538139654,22.4923087834645,21.3537450305009
"Germany","DE","DEU",1988,78144619,0.390678960242038,11.4,11.5,515962,1.46,74.9987317073171,9.5,15.6723154331432,69.4189494379369,14.9087351289199,44.0528846719278,22.5764221376767,21.4764625342511
"Germany","DE","DEU",1989,78751283,0.773336990610757,11.2,11.5,761002,1.42,75.1915365853659,9,15.8603816000506,69.2582410193316,14.8813773806178,44.3871505193462,22.9003530561256,21.4867974632205
"Germany","DE","DEU",1990,79433029,0.861969448764933,11.4,11.6,679702,1.45,75.0856341463415,8.5,16.0867963009817,69.0458972861167,14.8673064129016,44.8311985023753,23.2987003723641,21.5324981300112
"Germany","DE","DEU",1991,80013896,0.728605546561364,10.4,11.4,602638,1.33,75.319512195122,8,16.258055906019,68.8398927484779,14.9020513455031,45.2646079952826,23.6172012807209,21.6474067145618
"Germany","DE","DEU",1992,80624598,0.760346946721127,10,11,811606,1.29,75.819512195122,7.6,16.321172728234,68.7310497382724,14.9477775334936,45.4946502546562,23.7464330624825,21.7482171921737
"Germany","DE","DEU",1993,81156363,0.657391218087626,9.8,11.1,462096,1.28,75.8707317073171,7.2,16.3441551203909,68.6086204972715,15.0472243823376,45.7542790612997,23.8223057179994,21.9319733433002
"Germany","DE","DEU",1994,81438348,0.346856648630233,9.5,10.9,315585,1.24,76.2707317073171,6.8,16.3286602348081,68.4531831853126,15.2181565798793,46.0852432578517,23.8537627633,22.2314804945516
"Germany","DE","DEU",1995,81678051,0.293904443716697,9.4,10.8,398077,1.25,76.4219512195122,6.5,16.250858686528,68.3513415565947,15.3977997568773,46.3029082659604,23.7754792197269,22.5274290462335
"Germany","DE","DEU",1996,81914831,0.289474899455448,9.7,10.8,281280,1.3,76.6731707317073,6.2,16.1528018555614,68.3063358490373,15.5408622954013,46.3993024862644,23.6475886377536,22.7517138485108
"Germany","DE","DEU",1997,82034771,0.146313281561803,9.9,10.5,93281,1.35,77.0731707317073,5.9,16.0786499632393,68.2720544299515,15.6492956068092,46.4728155269079,23.5508515890849,22.921963937823
"Germany","DE","DEU",1998,82047195,0.0151436508552808,9.6,10.4,-754469,1.36,77.4756097560976,5.7,15.9351183002758,68.2355114174291,15.8293702822951,46.5512577287444,23.3531170303331,23.1981406984113
"Germany","DE","DEU",1999,82100243,0.0646345779052372,9.4,10.3,219280,1.36,77.7268292682927,5.5,15.7741157083767,68.1136120055995,16.1122722860238,46.8135325768876,23.1585359182715,23.6549966586161
"Germany","DE","DEU",2000,82211508,0.135431600393084,9.3,10.2,174594,1.38,77.9268292682927,5.4,15.6535979748025,67.885670642617,16.4607313825805,47.3064908238215,23.0587659515346,24.2477248722868
"Germany","DE","DEU",2001,82349925,0.168225361337335,8.9,10.1,272875,1.35,78.3292682926829,5.2,15.4800911459288,67.664203690965,16.8557051631062,47.7886305160811,22.8778139021257,24.9108166139553
"Germany","DE","DEU",2002,82488495,0.168128319406931,8.7,10.2,218795,1.34,78.2292682926829,5.1,15.2625653942145,67.4723981364479,17.2650364693375,48.208752521652,22.6204568894395,25.5882956322125
"Germany","DE","DEU",2003,82534176,0.0553633035873241,8.6,10.3,142009,1.34,78.3804878048781,5,15.0133625126399,67.268380561822,17.7182569255381,48.658252887585,22.3186023394632,26.3396505481219
"Germany","DE","DEU",2004,82516260,-0.021709727650009,8.6,9.9,81735,1.36,78.6804878048781,4.9,14.7540125320631,66.9801813153722,18.2658061525647,49.2978926675002,22.0274291765875,27.2704634909127
"Germany","DE","DEU",2005,82469422,-0.0567782618352031,8.3,10.1,81351,1.34,78.9317073170732,4.7,14.4931869040168,66.6481280445416,18.8586850514415,50.0417234262092,21.7458265566651,28.2958968695441
"Germany","DE","DEU",2006,82376451,-0.112797497644931,8.2,10,-489056,1.33,79.1317073170732,4.6,14.2108909465599,66.2934869710793,19.4956220823608,50.8443822110813,21.4363310956692,29.4080511154121
"Germany","DE","DEU",2007,82266372,-0.133718572600486,8.3,10.1,-24772,1.37,79.5341463414634,4.5,13.9853177564653,66.0234880594569,19.9911941840778,51.4612503536768,21.1823380035117,30.2789123501651
"Germany","DE","DEU",2008,82110097,-0.190142844695674,8.3,10.3,-23341,1.38,79.7365853658537,4.4,13.8430409429011,65.8696443375807,20.2873147195182,51.8149987679722,21.0158117972521,30.7991869707201
"Germany","DE","DEU",2009,81902307,-0.253383410163402,8.1,10.4,46533,1.36,79.8365853658537,4.3,13.757187332007,65.7212170370739,20.5215956309191,52.1578637771433,20.9326427257687,31.2252210513745
"Germany","DE","DEU",2010,81776930,-0.153198446937304,8.3,10.5,130116,1.39,79.9878048780488,4.2,13.6959117280411,65.7386429233445,20.5654453486144,52.117530215009,20.8338823882359,31.2836478267731
"Germany","DE","DEU",2011,80274983,-1.8537146287573,8.3,10.6,295282,1.39,80.4365853658537,4.1,13.57900848085,65.8994933869984,20.5214981321516,51.7462351755806,20.6056346172564,31.1406005583242
"Germany","DE","DEU",2012,80425823,0.187727800567293,8.4,10.8,199143,1.41,80.5390243902439,4,13.3908067735671,65.9715437998931,20.6376494265399,51.5805062735217,20.2978535421048,31.282652731417
"Germany","DE","DEU",2013,80645605,0.272900214681538,8.5,11.1,462384,1.42,80.490243902439,4,13.2325545744687,65.9544693115349,20.8129761139965,51.6197490623175,20.0631663677379,31.5565826945796
"Germany","DE","DEU",2014,80982500,0.416877359168292,8.8,10.7,592338,1.47,81.090243902439,4,13.1791375303406,65.8621937797938,20.9586686898656,51.8321732192251,20.0101708291702,31.8220023900549
"Germany","DE","DEU",2015,81686611,0.865702643950251,9,11.3,1175283,1.5,80.6414634146341,3.9,13.2101109669446,65.7365353514053,21.0533536816501,52.1224069865761,20.0955388462889,32.0268681402872
"Germany","DE","DEU",2016,82348669,0.807218538573871,9.6,11.1,517480,1.6,80.990243902439,3.9,13.3264938863506,65.5385099359924,21.134996177657,52.5820458594372,20.3338363835629,32.2482094758743
"Germany","DE","DEU",2017,82657002,0.373724559895838,9.5,11.3,452988,1.57,80.9926829268293,3.8,13.4570189858595,65.2493405041228,21.2936405100178,53.258253101446,20.6239913786603,32.6342617227857
"Germany","DE","DEU",2018,82905782,0.300526701992065,9.5,11.5,403908,1.57,80.8926829268293,3.8,13.5626162807968,64.9876223341919,21.4497613850113,53.8754552465607,20.8695376352005,33.0059176113602
"Germany","DE","DEU",2019,83092962,0.22551987421288,9.4,11.3,319082,1.54,81.2926829268293,3.7,13.6625971101334,64.709009583285,21.6283933065816,54.5379868593646,21.1139029701573,33.4240838892073
